rating,rating_raw,date,content
4,★★★★,2026-01-19,"★★★★ Watched by Robel23 19 Jan 2026
ella es una conejita, con tremendo
No likes yet"
4,★★★★,2026-01-18,"★★★★ Rewatched by Graowl Hoot hoot 18 Jan 2026
Watched again, still a masterpiece
No likes yet"
5,★★★★★,2026-01-04,"★★★★★ Rewatched by sealryous 04 Jan 2026
woke animals
No likes yet"
3.5,★★★½,2025-12-18,"★★★½ Watched by Asha Toor 18 Dec 2025
Really really good for a cartoon . Why is it so long though. I need to watch the second one
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by corinawong 19 Jan 2026
2
first date kinda nervous… great movie
2 likes"
4,★★★★,2026-01-18,"★★★★ Watched by gretoots 18 Jan 2026
Funny
No likes yet"
4,★★★★,2016-05-18,"★★★★ Watched by tunafishyy 18 May 2016
Watched this movie seven times in cinemas back in Beijing China because I had a crush on nick wilde and the evil sheep lady and I always missed them when the movie finished.
1 like"
5,★★★★★,2026-01-18,"★★★★★ Watched by ceciliaxcam 18 Jan 2026
Jason Bateman 10/10
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by Nimajneb_8 18 Jan 2026
The sloth DMV scene adds 1.5 stars to this movie
No likes yet"
3.5,★★★½,2025-12-31,"★★★½ Watched by masonlbeck 31 Dec 2025
Sheep lady crazy
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by maroviesreviews 18 Jan 2026
Cute movie
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by lmorlotti 18 Jan 2026
Con camila
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by ebrarsan 19 Jan 2026
kurnaz tilki
aptal tavsan 
bayiliyorum size
tilkiyi cem yilmazin seslendirmesine sok oldum ama sonradan aaaa evett lan dedim
No likes yet"
3.5,★★★½,2026-01-18,"★★★½
Rewatched by jamesontown 18 Jan 2026
the commentary on racial and social injustices is absolutely muddied (judy acts as a surrogate for both the receiver and deliverer of racial macro/microaggressions) and the portrayal of cops has mixed results, even more so in today’s climate (judy reaching for her fox spray out of fear of an “aggressive” minority is uncomfortably racially charged, even if it’s portrayed as a character fault in judy). even though the lesson of the film is to let go of prejudices and to… more
No likes yet"
3.5,★★★½,2026-01-17,"★★★½ Rewatched by Melody 17 Jan 2026
Copoganda but goddammit I can’t help but fall for it bc of Shakira
No likes yet"
2,★★,2026-01-18,"★★ Watched by megustallorar 18 Jan 2026
Judy es demasiado sapaza, no apruebo
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Rewatched by aqustina 18 Jan 2026
mira si vas a tener a una de las mejores protagonistas del cine animado, con la mejor slow-burn relationship que puede haber y un worldbuilding hecho y derecho. todo eso sumandole una excelente alegoria social y a shakira !!! la mejor fuckin pelicula de disney !!!
No likes yet"
5,★★★★★,2026-01-16,"★★★★★
Rewatched by charlotte☆ 16 Jan 2026
honestly, absolutely amazing film with a peak plot and great characters. 10/10. always has been 10/10.
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by caelens 19 Jan 2026
so much happened yeah interesting plot as well, no regrets taking this long before watching or i might've not gotten it >_<
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Rewatched by Puntoro 19 Jan 2026
the sexual tension in this movie is crazy.
mr. nicholas “fox me eyes” wilde over here.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by darylle 19 Jan 2026
such an entirely different feeling rewatching the movies you loved as a kid, seeing them now for their intention and not for its aesthetic. still just as magical as i remember them being ten years ago :((((
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by Adrian 18 Jan 2026
“So prey fears predator, and you stay in power?”
“Yeah, pretty much. Fear. Always. Works.”
Blueberries work too.
No likes yet"
2.5,★★½,2026-01-18,"★★½ Watched by ic3c0ld 18 Jan 2026
watched because btches keep saying jason bateman is hot in here,, they need help. this movie shouldve been 20 minutes shorter. a fine movie if u can move past that brown nose ass bitch and the blatant copoganda. fuck 12.
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Rewatched by Eclipse Malixi 18 Jan 2026
mandatory rewatch before going to see our golden boy and dwts winner, robert irwin, in zootopia 2
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by renata 19 Jan 2026
its called a hustle, sweetheart. esta soy yo disculpándome por tener sentimientos por un zorro de disney pero .... if not sexy why jason bateman voiced?
No likes yet"
2.5,★★½,2026-01-19,"★★½ Watched by zoe_soulie 19 Jan 2026
vraiment pas mon disney préféré mais mimi 
après bon un lapin flic et un renard qui obéit à un lapin c’est bien que dans les disney ça
No likes yet"
2.5,★★½,2026-01-18,"★★½ Rewatched by ManOfSuds 18 Jan 2026
As I'm writing this, ICE has been occupying Minneapolis for nearly two weeks, and the local FOP has announced they stand with immigration enforcement. Having the first act of Zootopia being about Judy Hopps' single-minded goal to become a police officer in order to help people is a tough sit. I don't expect the Walt Disney Company to say they're the same type of leftist as me, but people were criticizing Zootopia as copaganda in 2016 and the state of… more
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Viajera Cinéfila 19 Jan 2026
Linda peli.
La vi de nuevo con mi sobrina y disfruté de escenas que antes quizás no había visto de cierta forma.
Me quedo con este diálogo:

Aprendí dos cosas ese día:
1) ""No volvería a dejar que vieran que lograron herirme""
2) ""Si el mundo cree que un zorro solo puede ser falso y deshonesto de nada sirve tratar de ser otra cosa""
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by newtarlandiz 18 Jan 2026
Love it, but still would have loved to see the original idea they had with the e collars
No likes yet"
5,★★★★★,2025-12-14,"★★★★★
Watched by ciloy 14 Dec 2025
si kelinci yg banyak tekadnya, beruntung bet lu ketemu si nick kalo kgk abis dah lu
No likes yet"
5,★★★★★,2026-01-16,"★★★★★
Watched by Giancarlo 16 Jan 2026
Watched on a plane after seeing the second one and really really liked it. I understand the hype finally.
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Watched by TheVJamison 18 Jan 2026
BEST MOVIE IN THE UNIVERSEEEEEEEEE!!!!!!!!!!!
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by Mavis Black 19 Jan 2026
bazen insan simsek olmak istiyor
No likes yet"
5,★★★★★,2026-01-17,"★★★★★
Rewatched by heymila_ 17 Jan 2026
Cabrón como me encantas Nick.
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by joystickjeebus 18 Jan 2026
godfather shrew and breaking bad rams were pretty great, the Shakira song at the end was also very catchy
1 like"
4,★★★★,2026-01-18,"★★★★ Watched by Hannah Petosa 18 Jan 2026
THE SLOTHS WERE SO CUTE
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by miamaia_07 19 Jan 2026
love animations 
one of the best
No likes yet"
5,★★★★★,2026-01-18,"★★★★★ Watched by Ivannafdezz 18 Jan 2026
Por qué me gustó nick!?
No likes yet"
4,★★★★,2026-01-18,"★★★★
Rewatched by ‑ˋelainaˊ‐ 18 Jan 2026
dang they really made furry copaganda and it’s still a really fun movie!
1 like"
4,★★★★,2026-01-18,"★★★★
Watched by chungdarae 18 Jan 2026
Judy and Nick supremacy
2 likes"
2,★★,2026-01-16,"★★ Rewatched by A▪︎Spëctrė Agus Q 16 Jan 2026
Vista muchas veces
2da vez vista > Para un trabajo práctico grupal de Psicología del Trabajo. Cursada de Verano 2021?
3ra vez vista > Xtrem. Vacaciones 2026 Valeria del Mar con Patri, Nes, Lu, Xadres, Tahiel, Ren y Coco.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by ar suka asbun 19 Jan 2026
normal kg si klo tbtb pengen nikah ama nick
No likes yet"
3,★★★,2026-01-18,"★★★ Rewatched by bearcare 18 Jan 2026
The ZooFather
No likes yet"
4,★★★★,2026-01-17,"★★★★ Watched by Kessticles 17 Jan 2026
This film does an incredible job at making an adventurous and engaging story for kids while also stuffing it full with mature societal issues and media references! And I’m so here for it!
~
The animation and world creation is gorgeous, and the ability to create unique/memorable side and main characters with very little screen time is impressive!
~
It makes sense why I enjoy this movie so much as one of the directors, Rich Moore, is also the man who directed Wreck-It-Ralph! Hats off to you sir, once again!
1 like"
3,★★★,2026-01-18,"★★★ Watched by cameronsb25 18 Jan 2026
I was very entertained by this movie😹
61/100
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by GoreTexMyPerson 18 Jan 2026
I laughed a couple times
No likes yet"
,,2026-01-19,"Watched by strwcherriey 19 Jan 2026
cutie pie🥺🥺🥺🥺😝😍🥰🤍
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by Evan Segalman 18 Jan 2026
Bunny violence
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by Drew 19 Jan 2026
1
Forgot how good this movie was. Final punchline with flash is iconic.
1 like"
4,★★★★,2026-01-18,"★★★★
Watched by Brunooocstro 18 Jan 2026
conejita hops
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by lowellfilmrevie 18 Jan 2026
Counting or not counting fox violence
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Watched by vaeloradekarios 18 Jan 2026
Honestly, way better and cleverer than I expected!
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by veeeegeeee 19 Jan 2026
Saw this at a nightover with Vaishali at her home and loved it
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by james 18 Jan 2026
This movie was more racist than I thought.
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by Kelvyn 18 Jan 2026
Unironically Zootopia is one of my most rewatched Disney movies ...
No likes yet"
5,★★★★★,2017-02-17,"★★★★★ Watched by nana_t0 17 Feb 2017
Por que no hay hijo
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by pistheachio 19 Jan 2026
Made me want to become a furry. How insane.
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Rewatched by kat 18 Jan 2026
DON’T JUDGE ME I WATCHED WITH SCARF
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Rewatched by rein <3 19 Jan 2026
LOOOOOOOVE
No likes yet"
,,2026-01-18,"Watched by Kailey Anderson 18 Jan 2026
the writing here goes nuts: the godfather scene, the elephant in the room, the sloth DMV… obsessed
need to take nangi’s yoga class stat
No likes yet"
5,★★★★★,2025-12-11,"★★★★★ Watched by grassling 11 Dec 2025
2
Very good, racism undertones were very deep and made me ponder
No likes yet"
4,★★★★,2026-01-09,"★★★★
Rewatched by Kosala D 09 Jan 2026
★★★★ Great
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by SMS Podcast: A Film Podcast 18 Jan 2026
A Witty, Charming, satirical look at Apartheid.
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by spookycow 18 Jan 2026
Don’t read the manga
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by Lyssales 19 Jan 2026
Oi eu amo eles
Eu AMO a dinâmica desses dois e amo encontrar personagens assim, logo só por isso esse filme merece um 10
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by cxryna 18 Jan 2026
Nic Wilde in his cop outfit was kinda hot? I can say this bc cops are good in Zootopia (that’s it)
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Thorsjackhammer 19 Jan 2026
Good stuff! Really enjoyed this one. Funny, touching, mystery solving, socio-political and visual eye-candy. The CGI animation, character design and world-building are top notch for 2016.
A utopian fantasy world is portrayed, where pretty much everyone gets along no matter what their DNA may dictate. With its many and varied animal species, it’s obviously an allegory for differences like race, identity and cultural background. Focusing on equality for all, even if there are real individual biological limitations, which is largely… more
6 likes"
,,2026-01-18,"Watched by clementine 18 Jan 2026
well
No likes yet"
5,★★★★★,2025-12-28,"★★★★★
Rewatched by jujuba 28 Dec 2025
eu vendo pela décima vez e meu priminho pela primeira vez e JUNTO comigo, fofo demaisssss!!!!!
obs: ele gostou e quer ver de novo já ( e com certeza vai )
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Oriana_13 19 Jan 2026
Hot y ship
No likes yet"
3,★★★,2016-01-18,"★★★
Watched by ErrickaLaws 18 Jan 2016
fun watch
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by mariam 18 Jan 2026
copoganda is crazyyyyy
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by Lucas Duarte 19 Jan 2026
tudo nesse filme é incrivel eu amo ele do roteiro até a musica da shakira
No likes yet"
3.5,★★★½,2026-01-03,"★★★½ Rewatched by eumarco 03 Jan 2026
reassistindo percebi que é uma apologia a polícia 👎
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by pam 18 Jan 2026
it’s called a hustle sweetheart😭😭😭😭😭 me conmovió
1 like"
5,★★★★★,2026-01-19,"★★★★★ Watched by medhamishra 19 Jan 2026
😔😔😔i need my nick too
the shakira song's gonna be my jam
No likes yet"
4,★★★★,2026-01-18,"★★★★ Rewatched by hoarderprincess 18 Jan 2026
Concrete jungle where dreams are madeeee of there’s nothing you can’ttttt doooooo 🌆
1 like"
4,★★★★,2026-01-18,"★★★★ Watched by Isha Narayanan 18 Jan 2026
That Mr. Big and that sloth scene got standing ovations in my living room
No likes yet"
3,★★★,2026-01-18,"★★★ Rewatched by Patrick Haynes 18 Jan 2026
basically a weekly occurrence in my household at this point. i implore the disney corperation to release the tapes for zootopia 2, my child's sanity depends on it.
No likes yet"
1,★,2026-01-18,"★ Watched by J4ck$0n 18 Jan 2026
Yes the self awareness for how fucking racist almost everyone is in this film is a bad thing.
Somehow no one apologizes besides the main lead for how badly the “predators” were being treated and instead forget all about it and cut to the cliched forced happy ending dance sequence. The writers knew what they were trying to accomplish with this and instead of focusing on eliminating the bigoted mindsets people have here they express it freely without hesitation just… more
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by lukeic 18 Jan 2026
justice for flash
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by Lisa Lewis 18 Jan 2026
Really cute movie!
I enjoyed it, and the theme of the movie that says you can be whatever you want to be, and to keep trying!
Great voice acting. Loved all the animals.
2 likes"
3.5,★★★½,2026-01-18,"★★★½
Watched by Sofía cinefila 18 Jan 2026
Este es el verdadero plotwist. Disney por fin saca algo bueno. Flash te amo eres mi personaje favorito de todo Disney nunca cambies porfa
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Watched by David Stewart 18 Jan 2026
Definitely one of my favorite animated films.  Such a clever way to explore the dangers of stereotyping.
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by radobo 18 Jan 2026
watched with the kids. cute!!!!!  i love jason bateman.
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by kallyncamp 18 Jan 2026
ACAB (All Cops Are Bunnies)
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by blazer 19 Jan 2026
this is an og
1 like"
2.5,★★½,2026-01-18,"★★½ Watched by Will 18 Jan 2026
Esta es la mejor de sus dos películas, la vi con mi mami
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Watched by avastigler 18 Jan 2026
how does the sloth drive with such slow reaction times
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Rewatched by clarissaaraujo 18 Jan 2026
te amo judy
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by Goob Languit 18 Jan 2026
😍😍 yeah
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by rayennoth 19 Jan 2026
made me appreciate furries more (i am one)
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by Zelllll 19 Jan 2026
i blame Jason Bateman for making me attracted to that damn fox
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½ Watched by Diego Toño 18 Jan 2026
fue un gran error no haberla visto antes
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by nolanbaker 18 Jan 2026
Love it so much
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Rewatched by lilykaydee 18 Jan 2026
4th time watching this month
the music score for this movie is spectacular
No likes yet"
5,★★★★★,2025-12-07,"★★★★★ Watched by at 07 Dec 2025
BARU NONTON TAHUN INI DAN SUKA BANGETTTT otw season 2
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by hopegoodrich 18 Jan 2026
hated the pet play between them but nick is hot— former robin hood stan
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Watched by kookylukey 18 Jan 2026
Officer Hopps can arrest me anytime
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by bailey b 18 Jan 2026
really good too
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by Wiib 18 Jan 2026
Haven't watched it in forever, it's still good. The twist villain sucks and the allegory is a little much, but still good.
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Rewatched by cataravis 18 Jan 2026
literalmente quede con esta cara 😧 cdo la vi x primera vez, el mejor plot twist de disney
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Rewatched by UnPolinomio 18 Jan 2026
No recordaba que se sintiera tanto como una peli de acción, es mejor de lo que la recordaba.
Qué emoción, me invitaron a ver la 2 👾
1 like"
3.5,★★★½,2026-01-18,"★★★½ Watched by Ash Larthe 18 Jan 2026
Felt like I was playing Ratchet and Clank
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by sophia 18 Jan 2026
totally forgot what this movie was about but it’s so good
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by tuna 19 Jan 2026
the butchfemme of it all
No likes yet"
3,★★★,2026-01-19T02:57:41.870Z,"★★★ Added by pedao455 19 Jan 2026
Nada demais, filme ok. Acho esse universo de animais interessante
No likes yet"
3.5,★★★½,2026-01-18,"★★★½
Watched by Hayden 18 Jan 2026
just such a fun time!
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by dele2427 18 Jan 2026
De las mejores peliculas de disney en los ultimos años es muy buena
No likes yet"
3,★★★,2026-01-18,"★★★ Rewatched by Graff 18 Jan 2026
Judy Hopps talks so much about making the world a better place and immediately turns around and writes twice the amount of parking tickets she needs to. I’m sure the struggling single possum mother of 30 is really stoked that she needs to pay 200 zootopence to the ZPD. Judy also immediately racially profiles Nick Wilde upon meeting him, classic police officer activity. 
All bunny cops are bastards.
2 likes"
5,★★★★★,2026-01-18,"★★★★★ Rewatched by Bluejay123 18 Jan 2026
Amazing. So many scenes were so funny. Iconic movie
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by Hannah 18 Jan 2026
I appreciate the small moment of journalism representation
No likes yet"
2,★★,2026-01-18,"★★ Watched by sammarie123 18 Jan 2026
Is this cop propaganda
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by hot/bitch 19 Jan 2026
I’m a big furry lover so no surprises here
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by maritisawesome 18 Jan 2026
Typical kids movie. Good at addressing underlying societal problems while still being a fun watch
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Guilherme 19 Jan 2026
Zootopia usa o formato de animação para articular críticas sociais surpreendentemente diretas e assustadoramente atuais. A burocracia lenta, os estigmas dentro das forças policiais (sejam eles de género, aparência ou “força”) e a incompetência institucional surgem como obstáculos reais à justiça e à mudança.
O filme expõe ainda a lógica perigosa da generalização da culpa: a criação de um inimigo comum, o pânico moral e a instrumentalização do medo como forma de acumulação e manutenção do poder. Tudo isto é… more
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by halbMitternacht 19 Jan 2026
Möhrchen <3
No likes yet"
5,★★★★★,2026-01-10,"★★★★★
Watched by alegibbs 10 Jan 2026
Fire movie
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Watched by scoffield 18 Jan 2026
emocionada
1 like"
3.5,★★★½,2026-01-18,"★★★½
Rewatched by Luca 18 Jan 2026
la vi contra mi voluntad y fue una nueva experiencia, muy divertida, fui muy malo con mi puntaje anterior el zorro muy hot
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by nisanisnis 19 Jan 2026
nonton ini karna lewat di tiktok, ternyata SERUU BANGETTTTT PLIS, suka kayak enemies to lovers, selain itu suka juga sama Judy dia sosok yg menginspirasi bgt
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by lulu 18 Jan 2026
one of disneys greatest
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Watched by morgannlamb 18 Jan 2026
A perfect movie :’)
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by Sabrina! 18 Jan 2026
I need to live in Zootopia and go to concerts of Shakira as a Gazelle.
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by isabele6767 18 Jan 2026
Top
No likes yet"
5,★★★★★,2026-01-18,"★★★★★ Watched by mary_he 18 Jan 2026
this is was lowkey life changing. they don't do it like this anymore wow
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by Flidners Sa Dilva 19 Jan 2026
Easy to say it's just a kids film, but its themes are genuinely full of depth and looking at the current state of American politics, I think this film is something that's needed. Watching the 2nd one this afternoon and I hope it's at least somewhat near the same level of depth for what disguises itself as a kids film.
No likes yet"
3,★★★,2026-01-19,"★★★ Rewatched by oskar 19 Jan 2026
worlds cutest fat cheetah furry but at what cost (worlds worst metaphors)
No likes yet"
3.5,★★★½,2026-01-18,"★★★½
Watched by Chololeil 18 Jan 2026
Pelicula para normalizar a los furroz y hacerle su furzona a shakira
No likes yet"
5,★★★★★,2026-01-18,"★★★★★ Watched by bianunesvm 18 Jan 2026
o 2 não supera nunca
No likes yet"
3,★★★,2026-01-18,"★★★ Watched by MalakiBlair 18 Jan 2026
It’s a solid kids movie. She wants me
No likes yet"
4,★★★★,2026-01-18,"★★★★ Watched by jennawin 18 Jan 2026
Clawhauser = wade whipple
No likes yet"
5,★★★★★,2026-01-18,"★★★★★ Rewatched by helenemyao 18 Jan 2026
the real enemies to lovers
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by aikentessa 19 Jan 2026
convinced my bf this was a thriller… I’m kinda right
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by jeaanneeleonard 18 Jan 2026
“go back to the forest” i cried. again.
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Rewatched by becca ೀ 18 Jan 2026
my mommy said she wishes you were dead
2 likes"
3.5,★★★½,2026-01-18,"★★★½ Watched by Kalene Osborne 18 Jan 2026
A cute movie with a good anti-racism message.
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Watched by breno 18 Jan 2026
Ameii
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by steven 18 Jan 2026
acho esse melhor que o 2
gosto muito de ver esse e sempre me lembro da primeira vez que assisti
acho tão legal o universo desse filme que queria fazer parte
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Watched by bella 18 Jan 2026
deli
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by luiza 18 Jan 2026
Plot é basicamente o mesmo, mas com uns toques a mais de política e afins. Senti uma certa falta de um aprofundamento na cultural réptil, mas estava claro desde o início que grande parte do filme era sobre a relação dos protagonistas, então nenhuma surpresa.
Filme bem legal, mas o primeiro supera em tudo
No likes yet"
4,★★★★,2026-01-17,"★★★★ Watched by Tenillus 17 Jan 2026
Between the sound track & the theme of the movie. This was such a great family watch. Loved every bit of this movie.
No likes yet"
4,★★★★,2025-12-01,"★★★★ Rewatched by gaet336 01 Dec 2025
j’adore univers très drôle - de bons messages passés
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½ Watched by gio 18 Jan 2026
amo duplas🫵🏻
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½ Watched by Manuu 18 Jan 2026
muito bom amo demais Nick lindo dms 🫦
No likes yet"
4,★★★★,2026-01-18,"★★★★
Watched by hannahhhhhl 18 Jan 2026
i was thinking about jason bateman the whole time
No likes yet"
3.5,★★★½,2025-12-05,"★★★½ Rewatched by ckn713 05 Dec 2025
better than I remember it! yuh
No likes yet"
0.5,½,2026-01-11,"½ Watched by Matsz 11 Jan 2026
Zorro kl Perkin malaya kl me cae mal, película kl mala sin propósito
No likes yet"
